RegionID,SizeRank,RegionName,RegionType,StateName,State,StateCodeFIPS,MunicipalCodeFIPS,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
3145,1459,Trempealeau County,county,WI,WI,55,121,148639.6557777403,149953.25922372422,151109.96323727028,151980.73260066236,152563.14189731807,153134.6979428758,153711.4788338706,154110.15181365013,154364.18926647003,154580.96985831027,155068.91188248407,155414.83818318413,155760.29396977325,156213.40463367393,157093.46989097015,158101.7923216161,158998.12774233337,159620.1964408323,160709.28215110567,161697.5113682259,162717.36923892776,162975.41869819103,163239.24550717717,163238.8190330213,163568.50762074997,164450.18375416097,165943.1342577896,167422.90062530505,168447.11309315456,169295.19247837676,170109.9713486292,170911.78377198786,171601.81178681215,172342.402599889,173273.53175508292,174362.7791833763,175102.92641972634,175533.5046323757,175990.10968356565,177047.16990826756,177968.4053698623,178493.91580451882,178930.02195816755,180327.69790184137,183046.75637329047,186300.66936738355,189394.06259807743,191624.2137078987,193202.42183401543,194599.74888206247,195768.15067677552,196958.0917938839,198776.56748951905,201376.3848419621,204666.83035027608,206815.12193104232,208025.95522019733,208529.385087498,209520.49252436878,210933.82572773143,212840.5117960303,214621.83755222082,216225.31261696547,218684.6676804442,221137.629108282,223609.2658095823,223988.51535356417,223584.12477683474,222247.16988989548,221183.60233042928,220190.77744162537,219587.31265867918,220210.9435791945,220932.58024729686,223285.6189450991,225551.88869597626,228132.54431676233,228601.96354430672,228003.48507505073,227739.1739813397,228158.333485747,228727.14981058458,229078.31657489095,228528.6771802107,227969.4820978668,228591.909171173,231505.13486944532,235623.57220714816,237855.56882002493,239352.4627533174,239843.7479250758,240490.98942785987,240003.8574022633,239901.7956037155,240779.48991319063,242791.52231308687
149,1477,Door County,county,WI,WI,55,029,209220.63440362274,209847.33950979318,210430.4674365324,210834.93886101167,211230.11968777538,212134.3900414836,213481.15137836811,214810.30770846937,215499.88702683395,215829.18088701402,215964.3973127608,215850.2450663523,215832.20669230007,216366.30826376923,217569.4403856355,218801.37844812742,219990.03861204194,220992.55719772438,222773.9045824491,224196.39477610635,225214.61221709134,224816.4564002911,224644.15023826392,224956.6581068188,225912.21617671676,227447.93648670017,229205.8473297218,230750.60934855815,231752.95560399842,232219.5076214295,232851.63720742855,233956.9497920667,235560.59411534457,237486.82622267466,239515.84095388683,241131.20764641988,242294.16054512735,243069.90040814926,244178.8844154321,245520.46476914754,246850.82876713443,247725.73205540233,248481.01347283993,250128.57148867496,253483.80662768357,257811.13827213048,261684.2151058061,264626.81259077974,266785.754966347,269064.77720799186,271457.15466891084,274846.8923146583,280352.85750431725,286533.40915614826,292951.7621035727,296828.3255118545,299389.0513608426,300787.71030590986,303026.1268396802,306365.30458918324,310416.37339981593,314483.954435763,318225.15301527735,323231.08121633815,328663.7537488712,334042.7602032385,336732.4495630833,337451.70085925335,337602.63957679813,338307.1810900312,339389.81220668275,339457.04979361926,340574.0006153407,341180.4368264663,343926.9534164163,347858.0651785833,353074.82491803606,357018.930390221,359233.60551626765,361190.33197701187,363405.89256567415,364510.74498416693,365407.99242397444,365103.23207265954,364442.9443178012,364098.6524717607,365580.94466217904,369182.6540269808,372061.11776798713,374505.28193385317,375946.6862527908,378099.20682496944,380168.997335373,382711.03083026037,384956.8846193873,386965.60828042374
1884,1522,Lincoln County,county,WI,WI,55,069,129913.79144648094,130518.31602262048,131119.2020874171,131941.485273447,132914.20546153878,133692.05658546925,134473.1844937791,134955.3090107585,135466.31279235028,136058.20624805486,137023.82397179838,137825.94822392127,138148.83364872236,138390.5666255216,138908.18370080844,139492.04052357003,139882.43168318496,139973.3192806729,140319.04876241562,140604.22680774253,141145.81937302146,141212.43233030097,141462.37731868515,141584.223458438,141867.42137729176,142153.08990047558,142704.51923252555,143064.56297866345,143268.07444982548,143387.00655145312,143791.97061096842,144510.3340360225,145183.09680079846,146146.98033814505,147008.41779276417,148003.22494470203,148926.3022011015,150174.33915245332,151698.8832494983,153150.50912198098,154050.65719066662,154411.1549521742,154773.5607050941,155717.59390147123,157595.69093933597,159978.40474116456,162191.14572705593,163778.5486480198,165139.14114252865,166595.04615314165,168283.10349074294,170284.13948052438,172988.6805388901,176127.77175800316,178605.63247742082,179426.3779914858,179017.55296729738,178446.72899837545,178517.9708171978,179298.6432211942,180956.5738648109,182963.3193238275,184782.3080311072,187366.80478247153,190138.59328634423,192790.67289124135,193874.59461109343,194003.3698552072,193644.2729251877,193087.9258193774,192591.02987753702,192777.62895390546,194456.40723449024,196413.54362736223,198443.745702379,200001.53730811016,201890.8894603386,202953.3176452747,203199.8948957395,203019.61215226667,202830.4794225511,202178.00956624598,201474.41133839628,200710.71140832952,200145.0911185896,200305.55999778674,201595.06764256512,204675.9445616729,207226.93211635386,209272.96685364225,210121.5988010209,210708.96805543287,210926.71517477816,211656.4648675987,212839.88599016742,214731.79432264436
1128,1584,Juneau County,county,WI,WI,55,057,119952.37808951699,120097.8388501045,119996.49234468029,119724.97050354618,119530.76960846648,119585.88714720326,120064.25080179167,120539.3034553313,121446.98265684361,122696.64656413667,124351.09053113482,125260.07996799749,125529.50778303487,125604.59974868242,126382.82174009294,127216.34632629134,127881.8947040686,128305.59353232989,129365.05649904527,130448.67883555107,131632.9468531007,131999.49435541593,132460.5043592282,132859.2851621804,133821.25066320205,135224.55608680673,136654.15068047144,137400.2475790398,137588.63298969038,137504.48417408735,137816.38612854318,138527.6125113468,139400.71581899072,140389.21002077448,141239.24754906248,142487.20416471292,143863.02900885188,145265.2076340743,146364.029254329,147337.74731168724,148100.7245204141,148839.12620889457,149817.76537647357,151600.31274026792,154326.97213085735,157068.0357424819,159564.97831216062,161482.16024013935,163560.8639712356,165487.52383615277,167767.3214177857,170086.16034011674,173284.82103797965,177107.69241054007,180833.24885535814,183210.09390946312,184201.79068265585,184759.54473515865,185962.99431611216,187861.69987536172,190563.40633070518,193392.28122307468,196080.50183545728,199225.36375709178,201828.95659609258,204189.34294484882,204835.3065573397,204908.30573094555,203839.51910897996,202769.12272308362,201425.58268932576,200370.76491925315,200855.9778848374,202418.11059252583,205629.57285087396,209046.64602521434,211882.22670558348,212786.2301206429,212546.2048584464,212535.78767072,213374.83718592956,213509.5723192404,212948.257097056,211889.99833321074,211282.9324852544,212503.2670667645,215121.8533450422,219270.24326420296,222119.8514861012,224259.6071157369,224787.46106124413,225856.3390572808,226279.9960539105,227391.70158810462,228317.6486421659,229411.19236802132
2597,1674,Waushara County,county,WI,WI,55,137,138326.34760191536,138456.0360482915,138826.11835069227,139260.1532576082,140087.3644471875,140384.4101569831,140585.37193062503,140722.42589004737,141424.23177737417,142557.19167894658,143863.7881902882,144854.9381004589,145414.31136690485,145947.8061344951,146931.26923750606,148243.12796362417,149437.2693841861,150337.6288867878,151150.5618410546,151806.7617821493,152403.10876077472,152520.20381683807,152983.43998632237,153555.67065569756,154568.01087103045,155738.2413875376,157139.4588905743,158264.2469346508,158384.57086329127,157760.8453179252,157096.45600126914,157143.41517802697,157407.97913901007,157571.4465015119,157790.74659003163,158271.1922532499,159150.52465816756,160419.78738914788,162185.25271370684,163906.6615141095,164979.22050611093,165501.93041171166,166258.13131519427,168145.02540397458,171275.4102497178,175020.4275745391,178366.9837085195,181295.77601690067,183532.4310850169,185695.9634107306,187797.32388796285,190703.00577270854,194689.4172285495,199162.80943709888,202457.78521126058,203426.20053995345,202825.8153257269,202212.27368814766,202755.90247512667,204319.24848358353,207622.25745759136,211098.45573064603,214437.7544151206,217850.1143365502,220997.30598970258,223781.71486358732,223785.43455078875,222802.74322369756,221381.04240869716,220669.8240539561,220210.65867670905,219821.69203407096,221035.90073482532,222914.28055561043,225566.35636469795,228147.09081973726,231152.12761407087,232765.891020601,232994.1879556504,232496.9505764233,233032.13875444225,233226.3774792192,233368.29205094717,232125.65652185134,231326.65246260932,231513.59189613117,233876.8531021802,237442.9735971326,239944.9843513451,242261.2446450248,244086.48562938115,245985.70481697834,246547.71550961354,247205.12617305026,248513.81567119088,250565.75139612632
190,1703,Iowa County,county,WI,WI,55,049,174222.48110247953,174537.946743352,174791.97005745847,175655.96978782467,176666.11618472243,177760.99262658926,178540.5415915517,179485.93193215536,180332.77466294906,181464.7503287335,182466.10219770522,183144.43139980896,183398.2111420786,184051.943816827,185434.03839393277,186790.76111105146,187606.71384402484,187587.43146383195,188205.23538680855,189057.3842416838,190354.41715384714,191015.32972021642,191844.3095714328,193040.38292372526,194648.57524529018,196347.3365820377,197968.0237823633,199273.7092021969,200141.69958251796,200693.0962775886,201068.5333616688,201581.95400308908,201887.62225923003,202401.55407526923,202995.65861097336,203666.83833925534,204879.11007190112,205902.97129427642,206853.26471977666,207847.27462047548,208673.16345095204,209302.56115090285,209384.83887440144,210237.35240008068,212206.98523320068,214768.90640768758,217163.13164276956,219090.58221155635,220673.80026110835,222035.02015779956,223279.97091940048,224837.62049532167,228009.27292817784,232686.7894642822,238226.96179832888,241765.27537121624,243224.6549511524,243104.1943743754,243386.4769747332,244542.42288586873,246637.2990507443,249449.9593467399,252526.31800882213,255963.13368438501,259758.75506943153,263511.4808404432,265287.8113060608,265423.2855860348,264859.8753623388,265684.08099316154,266792.67192056257,268195.47392520745,270725.1263182736,273601.75974611915,277262.60318435956,279717.99732424837,281568.6755621123,280878.75153849943,279413.36585772043,279257.3734683368,281056.887838034,282256.35461543704,282932.7654245182,282471.5849520228,283779.91989662225,286139.3659340962,290442.17850824585,294532.8982826841,296372.50729561434,297823.3171450747,298971.08230983885,300445.0390903689,301106.8101623917,301858.67840983806,303024.9869583647,303779.2310831053
782,1738,Vilas County,county,WI,WI,55,125,230595.4093745333,231089.17642082073,231683.1086013226,232730.20008300443,233868.43175201418,235268.03656939114,236637.43440369875,237447.48308393708,238032.93915772802,238587.21780058023,239271.71111411226,239263.63732307203,238762.33448423594,238547.2294373156,239412.22713811087,240799.5976779336,242759.6769868231,244150.57994096438,246121.31714431127,247348.60840176037,248639.029846492,249126.47922056317,250094.18451783294,251463.0694091936,253082.4169209541,255040.42177611846,256731.16218079673,257724.0622760294,257862.8254525377,258033.5822574642,258909.57820236927,259961.91831190896,260660.5423526543,261404.6475505235,262526.93917686475,263929.2765330339,264730.8467953933,265442.11051786534,266101.36528390244,266899.2859921689,267044.3794105306,266762.95302056655,266148.89683996246,266640.66275454836,269176.174167627,273863.6210785413,278688.12314481754,282437.27097568015,284763.1342976868,286654.59002447774,288136.4286707795,290963.4843796086,296089.7128591736,302654.1429225404,308844.39620981197,312074.34565977595,313839.4733682202,315100.27447492717,317592.3456894751,321060.70134684676,325615.1924802862,330394.94081927504,334830.89191164676,340364.6269590508,346139.9241635253,351834.68601186643,355110.80615020776,356367.7725321411,356541.5599689249,356027.41485702456,355272.5726587765,353372.0856244815,353507.2318918041,353830.65908509906,356285.3856064907,358586.6382567838,362066.846663967,364985.958348085,366221.90280296426,367411.0591346772,369417.661481916,370938.1611431699,371662.73930211883,370360.7539658652,367373.1656819353,364039.30186042486,362873.7294473464,364999.0663483829,368548.0068561216,372224.2262771884,375264.83539684396,378881.5342875707,382152.90153600415,384653.7165277695,384363.0622246222,382597.35261958424
1813,1822,Jackson County,county,WI,WI,55,053,129728.9154517878,130377.56388867421,130524.8172905426,130482.16021191358,130804.92244393402,131368.98893275848,132021.94748774698,132378.50723517453,132824.80975152226,133366.43693203336,134139.16921783582,134670.862758872,134938.8200142109,134695.2201419707,134715.57592723894,134693.31714866144,134833.5743163694,134587.7862072876,134918.79686309237,135298.2274690203,135802.64851139425,135567.4204871089,135664.02109476583,135816.82255467944,136831.7152794882,138234.90733793806,139975.47362824212,140707.2940425035,140706.02365667242,140458.7581514402,140575.8020799087,140984.6674498186,141442.11621771043,142123.03085944502,142605.96246973876,143320.94653256444,143814.4251090791,144450.077629478,144991.28153143122,145768.51798881474,146569.13866379403,147252.24203443673,148283.46436221348,150054.1924025426,152964.49512083235,155594.54237072353,157703.95753551874,158772.05024230015,159649.89514445156,160023.9618475115,160148.75553003367,160265.76728307595,161337.98422332728,164047.24776272688,167404.5594460543,170004.72177201972,171081.1679474833,171325.75979982738,171439.32224563698,171662.3134094389,172478.9760252265,173835.2647342976,175057.0301940207,176706.6873434484,177680.2245409369,179021.59191772024,179375.3250990125,179511.48394119102,178946.91852654982,178572.7063763873,178313.3041903053,177885.83316134577,177776.91792490342,178433.6639171485,180817.20379405818,184203.67412473206,188092.52440411007,190212.19940070063,190709.1152848897,189963.17243692986,189254.00779814177,188259.55235667317,187484.29166,186380.80163225476,185515.82939753612,185839.46764907605,187738.30757234865,190721.61195270997,192291.4437131749,193405.55210913872,193760.68498927142,194389.0366944374,194353.9810910354,195077.78526723583,196203.4107250915,198051.89820726422
2365,1847,Kewaunee County,county,WI,WI,55,061,146243.43643448772,146713.1228827008,146974.26287203032,147578.2112271363,148280.91602450368,149108.8390803353,150039.72642197358,151235.42950572193,152667.78432244828,154359.7701785435,156065.08505201765,157325.7639992673,157988.04765486383,158476.39587321962,159597.46838796235,160702.90667894547,162043.43121471684,162980.83408559448,164507.13812549922,165917.80842041076,167504.06015053386,168453.80939568303,169380.51986523488,170322.83813470142,171773.94315201388,173508.339054056,175391.65813857867,176636.50146874064,177302.8222758329,177773.99866905846,178816.09969373627,180298.21234495673,181651.36638784225,182718.91634935536,183823.4570202994,184943.8563326902,186025.79339657188,186812.5258281098,187498.95324724994,188246.61242456012,189062.6384865488,189768.9945432951,190777.15361106067,192422.01547148687,195232.98681558052,198426.18207958876,201295.86076673458,203496.21553249692,204982.74444645565,206276.2709904958,207399.7055628018,209284.6678024677,212622.4053035459,217151.10871332014,221487.66428906177,223835.943552764,224372.57873899932,224012.13377933632,224847.2885883187,226579.88305195075,229965.23675226676,233559.2489500403,237628.35867962652,242093.6902889507,246446.37863429464,249846.05138239622,250779.85988441258,250167.93496027138,249238.65042925463,248884.07753878797,249125.0206702326,249414.47590355502,251006.41163418442,252171.3166862393,254236.93501314978,256158.94716211702,258964.89192488627,260923.7513817734,262379.978572354,263659.5397346329,264883.2923151989,264805.3851156588,264358.5314963562,263053.39044600626,262097.92330823504,262351.0991397116,264444.58154226845,267893.4346267489,269606.08476278,271240.42085672356,272674.66661800625,274532.81495246716,276101.17712168954,278080.8839243672,280811.3581324915,282647.0559351184
364,1855,Adams County,county,WI,WI,55,001,108661.465322533,109565.29064631218,110604.54317959334,111364.84795498518,111905.8533417739,112143.14221627191,112612.37063443777,113202.35330948188,114065.47760436904,115072.41447773507,116482.9440426153,117719.65172163835,118655.33266574061,119363.21594353096,120293.86547577092,121404.43346457578,122388.4100055027,123024.68094971914,123893.65046771825,124558.81193960195,125083.18002005572,125035.02857618635,125352.07079457887,125751.50882054605,126582.41211467939,127701.28341371471,129040.39911691134,130010.91658374207,130490.06597057526,130838.93956019229,131241.2670396835,131544.8663866543,131713.7817734919,132121.81418368124,132827.68959181043,133645.8275343282,133981.9017078694,134229.4523347871,134500.21933572114,135095.1149811659,135344.45222923122,135527.87799325553,136061.74839468487,137710.42177051667,140567.16338550215,143757.58686438794,146787.1463054673,149298.58533487847,151522.9650997273,153518.10591572695,155950.48906177888,159073.01093450488,163374.62889519855,168619.7357491897,173157.7073107885,175986.9113935417,176672.12575041634,176926.41856341044,177740.8087265963,179223.13716119633,182465.1626244377,186290.73986148371,189857.7815345654,193144.07546275356,196166.53094738684,199433.83989954146,200395.2808225225,199796.22943052286,198101.0074826437,196729.09258768745,195473.28872366968,193803.95274761374,193035.26777203288,193111.10544249963,194976.81408932878,197528.12558885754,199743.47365448633,201122.31336662616,201774.08622390954,203046.08881098623,204829.483918233,206207.5547318568,206656.52460509996,206153.8105252484,205328.69880803724,205744.47477317633,207398.2097334788,211026.79181843845,213984.35057459562,216224.86213805282,216902.47255758857,217723.47907955036,218169.17295380324,219309.62586789692,220193.00837272304,221640.22654534294
1424,1878,Taylor County,county,WI,WI,55,119,150125.0482813518,149852.18409014074,149848.14818037685,150306.79461155206,150931.85549381815,151153.71420338983,151360.37402551083,151516.1910005021,152192.84344796697,152941.0584418401,154014.21097237337,154754.9882927582,155266.7106144862,155716.30504310512,156891.37355292533,158208.22544148078,159168.02407270356,159233.51222076116,160080.2556962153,160951.8768471873,161892.5346257362,161618.0601549454,161585.5892142462,161837.94310027108,162715.10717764494,163934.2672474872,165163.01216885648,165317.8123001923,165039.0104880728,164903.1867203413,165531.00652881025,166357.46369397,167120.4679191493,168371.23931748178,169667.5379208148,171002.5964927402,171117.3354059899,170968.89308862714,170834.74828390477,172030.69374228828,173319.32574554117,174365.29937095416,175373.85940661785,177310.77042601747,180536.4433080949,183767.4109953967,186544.110524411,188765.34530431498,191127.26847702553,193246.39391963856,195082.2515647634,197184.4563080255,200289.51052772385,204511.1034245755,206730.37344123362,205404.45664433867,200960.0939068581,196790.68932981708,195136.55259242808,194553.7717997568,196084.3104837949,198184.5670479339,201172.44804319926,204159.19816055326,206576.80778233716,209070.79329909306,210699.06414631128,212266.40387024358,213885.74841802721,215249.9969961367,216670.9184311994,217484.1791029241,219619.0716785506,220965.76852253408,222697.93411263466,223657.20212973582,225316.90206709979,225569.4518169896,224233.77535123087,222004.32126804578,219884.1495425232,217009.72218273944,214462.644369775,211961.4271457464,211033.60391628227,211450.9184238795,213068.91262657323,215456.227925868,215703.7997600867,215785.38513630282,215249.87609621952,215078.02973213606,213837.35611418146,212654.35347318285,211685.35356316177,210961.5286342922
2377,1908,Langlade County,county,WI,WI,55,067,113555.2990733945,113705.82101484928,113495.81849501643,113265.69033213113,113006.78660749336,112918.39930852705,113233.63065340328,113508.62333987285,113978.28753194293,114331.43366203747,115183.38946460908,116036.12540161355,116869.87718102908,117495.77789077809,118527.82278000457,119765.2460705316,121178.55548529052,122172.6094855219,123152.7666701678,123871.78692857256,124830.48852243449,125418.62462128051,126343.86152912861,126947.46341676968,127547.38006906678,128101.77034681574,128753.61873087357,129079.0534269688,129140.70595313837,129229.07584621006,129668.20630727136,130313.61024045401,131035.31575524069,132028.92597153634,133130.2965263338,134338.54385939694,135163.05364161942,135853.7805015147,136208.8658640608,136683.98097538287,137202.94184769757,137751.61939567936,138455.02729709467,139621.99765075892,141500.7792122785,143821.5330087505,145901.29411815002,147731.84793192914,149471.760505571,151152.6096865607,152785.17232970893,154059.19771950087,155686.1231733065,158264.59661030537,160805.3596197436,162002.50591357728,161155.56159336437,159883.03731471908,159621.57662746168,160344.31460028954,162812.67686522836,165869.68398496808,169042.9665447397,171759.74755208922,173730.87029711402,175360.69211927892,175737.62382499847,175488.0704736953,174836.83712580812,174199.07918697366,173980.08232930143,174128.8109662334,175580.3464959492,176776.02707849385,177852.83852326646,179016.0365522025,181000.87936285965,182270.37994777726,182469.28137124595,182347.51269462777,183019.0070096444,182904.6339560706,182351.674277768,181260.72700110477,180640.87011930338,181266.8974131852,183050.64785601944,185975.2264288535,187138.30351644199,187814.69087954875,187586.31463646764,188254.2532536864,188580.42868262576,189368.738581894,190222.04726898143,191642.9488714504
2932,1930,Green Lake County,county,WI,WI,55,047,144581.69226673924,144433.19722256679,144619.70372440867,145379.09615335547,145877.77643566942,146075.81873896997,146017.3558729872,145991.05170502595,146156.104816073,146550.10407963334,146963.25831409634,147208.59706330448,147141.9818878067,147387.80152506114,148623.26937767369,150160.43218659426,151673.3247578131,152250.1817325524,153086.13169741665,153415.9142535979,153621.48710713047,153377.9003808871,153654.24613794542,154378.57121683878,155641.7698556457,157454.8453806717,159399.26480970657,160772.7640504715,161439.99274884342,161877.2621844093,162337.08391294177,162606.72295871386,162562.4364416241,162957.9004803957,163759.10154841616,165056.51412100717,165897.4348275321,166507.85305723088,166853.38872298808,167472.12212705324,167629.59563588104,167807.52231706213,168095.7684763711,169537.83548417757,172293.47332892547,175714.2074017499,179101.05266136993,182013.9045657032,184710.5974419318,187695.08356688204,190396.8235566432,193049.04057078323,196388.12133259923,200771.50343611254,204659.7794759939,206574.54536354917,206635.30935743568,206239.7569653037,206569.7690585782,207451.9162161795,209646.74636076484,212448.9602763106,215740.43563215845,219873.38892701722,223093.0958557205,226299.61046045937,227528.01323719253,228703.76846943007,229384.1628017541,230454.51848626134,230808.427620717,230526.0454347611,230456.22543204637,231360.16428060093,233535.34487076895,235994.77074546157,238231.61797597047,239204.5454914542,239628.0761495043,240295.8786369377,241134.4931138244,241137.06913371195,240469.9519812355,239068.8352118878,237652.82719509397,237223.54230692552,238951.8626473761,242302.77229433414,244359.82596004513,246042.40476147257,247497.24519311488,249093.29598176852,249206.00765686342,248944.7156375692,248674.686665677,249204.77404567672
1368,1993,Sawyer County,county,WI,WI,55,113,181127.87710680938,181529.49671129812,182052.36839356055,182627.85804450477,182946.49118454393,182898.78560646894,182980.25812766337,183190.10866226812,183776.50006494368,184599.01968568703,185551.75223605018,186397.70157775586,186821.04305792786,187271.21202002617,188156.7372115175,189343.15180950463,190796.1907848254,191916.91535984,193370.3948186522,194160.16543240834,194276.5577209544,193790.88829984443,193870.1520227307,194627.76674253834,195532.86813946324,196650.35680232276,197870.20372652437,199310.28818304997,200261.97088425266,200910.7946142885,201538.48351365107,202406.63734140844,203281.1054618186,204038.63480311178,204752.57291601915,205501.2807395706,206565.52514444862,207833.8744041397,209231.14509195843,210468.74146924447,211581.79318080583,212776.38813948177,214362.11108837908,217037.93217627952,220974.80677661192,225557.19476804012,230393.8203855365,235294.0513013392,239302.12048233367,242729.19586359904,245366.01991414194,248819.09969572932,253663.38030965402,259659.92397532612,265518.7550191173,268734.30318084994,270121.20113124704,270630.7964982806,271869.1523450624,273490.51584324636,276451.0453649301,280121.6263165134,284135.0219454233,288891.5312519646,294323.0146464835,300506.2298940721,304698.81425955635,306715.34537092544,307301.580944715,307596.15806470206,307728.56005113287,307065.45324079116,307411.1382177341,307824.55467601755,309219.4620669968,310823.2428422378,312936.8421166028,313528.68262298836,312581.9384007644,311431.38713769056,311232.52663880325,310635.62776062865,309665.5634933259,307984.4090517045,305941.85375865205,304211.45570067695,303654.26795784984,304693.23821480497,305427.42993562506,306853.58679293055,308229.8945789039,310363.33900693484,312279.86147154483,314234.13702857215,316207.0569280363,317415.0261982111
2508,2012,Richland County,county,WI,WI,55,103,127945.59580645473,128367.17373673491,128637.89884143992,129146.45515890811,129700.2811287925,130314.18224514725,131234.78836878043,132349.58059381496,133522.05896280214,134413.0509227836,135324.2614380394,136111.0703719354,136448.07526442097,136538.36154809783,136949.94184576967,137633.2057066557,138510.64365501588,139043.06487915208,140006.15198910647,140857.8406729709,141953.2480922869,142629.3826636581,143635.31756895373,144320.1557775469,145088.7301490556,145840.9276233063,146921.4984968649,147934.46519966083,148728.30655916155,149276.94818908235,149839.40150608486,150448.80245152587,150967.2495651528,151690.8151305965,152260.33366853744,152941.4701531365,153227.16333713825,153523.5115612373,153676.5790363222,154031.74466879247,154172.9158518743,154318.9306074472,154697.71567439777,155835.87467718622,157926.25178884034,160421.5077173263,162972.97877943722,165381.5392740553,167863.67688095718,170277.1349720107,172338.15620375474,174375.464036661,177168.04730354398,181322.96344231916,185099.11256558044,187176.81216519678,187510.59075529114,187963.79294280885,189338.1333380253,191337.4303837217,193989.76816173948,197055.36287566647,200212.31304452367,203547.54087687915,206785.3950028501,209694.789971877,210509.9655971731,210172.0957563046,208819.56809578472,208347.90166547362,207594.92248018892,207261.57926690183,208145.00405612416,209218.02590902674,210859.17567007404,212472.13370389366,214534.98114968426,215351.81840511388,215198.68105200268,215439.06766176294,216689.53636226954,217181.97599653256,216877.24327655244,215230.45631793086,213931.2366346789,213833.97376666646,215655.34235319463,218751.02728729355,220160.99590588885,220937.56375820434,220685.80513784243,221127.49551472088,221930.69474569568,223701.31736398733,226060.85659682148,228773.36022976701
2773,2058,Lafayette County,county,WI,WI,55,065,118810.15058023688,119487.92330752512,120127.99619036552,120705.82557743393,121266.00707958611,121783.39173895378,122694.20375978308,123379.8965980765,124375.58467283328,125489.02194394871,127049.74219260148,128270.43246248779,128858.29322561655,129107.07241537662,129568.26244164108,130303.84073762065,131002.50871363065,131327.48284504804,132002.68223861273,132729.3778465299,133537.70617364207,133698.29914981904,133999.70925208533,134331.07143785988,135064.86490279343,135898.83520801275,137005.12615974585,137878.93793509513,138643.45373778502,139006.92323176807,139505.5154877941,140118.5247555769,140965.8300483344,141957.79769804984,142758.5664016305,143552.84295547273,143861.49654119587,144155.1162946275,144747.95510380212,145947.86369223596,147175.38658353782,147964.0013842443,148580.12090431064,149759.68489156006,151579.3998704619,153689.42765866395,155707.0045548341,157411.39529551126,158907.6192229019,160103.62658278857,161322.44167752497,162288.9454537645,164148.58768632248,166645.04753206912,170108.48280072535,172693.46760994036,174290.4634268315,174694.51212334406,175211.34646658425,176369.9044057608,178485.324646307,180949.88069522544,182738.08479811114,184788.14739866808,186336.93127585648,188194.48362724343,188508.8474080834,188357.08945352203,187725.86423161774,187331.13592294054,186890.1902648156,186364.99101474005,187066.29092641638,187806.7621666316,189216.3331709602,190509.60244744978,192396.2092046373,193286.47025995993,193392.16206202641,193946.74627432573,195142.82990977625,195963.34503783306,195921.1126630226,194868.11197798597,194257.67120599118,194858.0177446095,197349.2450720504,200367.85029895193,200958.6054440279,200966.7138775473,199818.35457224015,199565.85451444171,199136.65739204388,200252.77529468632,202107.83478179362,203568.4641727919
